,name,id,device,dataset,_runtime,max_epoch,_timestamp,batch_size,hash,seed,trained_norms,full_batch,model_args,train_exact_f1,epoch_training_time,epoch,loss_func,training_loss,accumulate_steps,model,metrics,train_exact_match,opt,_step,valid_exact_f1,valid_exact_match,train_ppl,training_error,train_accuracy,valid_accuracy,drop_last,n,valid_ppl,step_size,init_noise_norm,log_every_step,grad_norm,debug,noise_norm_train,train_run_iter,initial_run_iter,train_mse,valid_mse
3585,smart-water-5314,3rqs8pgo,cuda,wikitext2,12049.0,70,1626260414.0,64.0,a47ba2d0564966a400c6368c07887cca,3.0,,,"{'d_model': 410, 'dropatt': 0, 'tgt_len': 150, 'd_head': 41, 'n_head': 10, 'mem_len': 150, 'n_layer': 6, 'd_inner': 2100, 'dropout': 0.1}",,110.37139058113098,69.0,logloss,2.660933532299252,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 4.641588833612782e-05}",73.0,,,12.071431925214338,,,,,,249.25192009597535,,,,,,,,,,
3586,fanciful-fog-5315,2kvm1rj3,cuda,wikitext2,12116.0,70,1626260481.0,64.0,a73f753c6e1b460d0fa5c722c5c67217,4.0,,,"{'n_layer': 6, 'd_head': 41, 'd_model': 410, 'dropatt': 0, 'mem_len': 150, 'tgt_len': 150, 'n_head': 10, 'd_inner': 2100, 'dropout': 0.1}",,109.66889595985413,69.0,logloss,6.91549107131608,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.003981071705534973}",73.0,,,1441.533054284179,,,,,,1068.316310713622,,,,,,,,,,
3587,happy-water-5313,2jzmuzkz,cuda,wikitext2,4596.0,100,1626252961.0,64.0,a3bb276a4566ac7925537ced841de0ee,0.0,,,{'tgt_len': 35},,34.70491337776184,99.0,logloss,2.944824399927677,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.00025118864315095795}",103.0,,,9.411313096837889,,,,,,592.6407643155792,,,,,,,,,,
3588,vague-disco-5318,1z3s8m79,cuda,cifar100,5822.0,100,1626254187.0,128.0,a8156091e2a5d00a7db716bc2abbff16,2.0,,,,,41.10756754875183,99.0,logloss,0.24111564563172855,,resnet50,['accuracy'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 1e-05, 'b1': 0}",103.0,,,,,0.999399960041046,0.15379999577999115,,,,,,,,,,,,,
3589,worthy-totem-5316,1pzwif8y,cuda,cifar10,2805.0,100,1626251170.0,128.0,a5ce253d85c524c32097685babd5a651,4.0,,,,,12.558210134506226,99.0,logloss,3.158568119453957,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.1}",103.0,,,,,0.17666000127792358,0.17489999532699585,,,,,,,,,,,,,
3590,lucky-sponge-5312,1sr6ot3s,cuda,wikitext2,2564.0,100,1626249814.0,64.0,a3567314e56dd44496291839a19633bd,4.0,,,{'tgt_len': 35},,19.128402948379517,99.0,logloss,2.9527371274696668,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.00025118864315095795}",103.0,,,9.53699596074147,,,,,,596.6551597745336,,,,,,,,,,
3591,trim-sunset-5311,1chpmcon,cuda,wikitext2,2541.0,100,1626249789.0,64.0,a22c2741cc52ca146715bd1341b72c2e,2.0,,,{'tgt_len': 35},,18.72483491897583,99.0,logloss,4.899018383741634,,transformer_encoder,['ppl'],,"{'alpha': 1e-05, 'b1': 0, 'b2': 0.999, 'name': 'Adam'}",103.0,,,109.0802368511702,,,,,,174.51078411759016,,,,,,,,,,
3592,kind-bee-5306,l5qi9n3u,cuda,ptb,2749.0,100,1626249997.0,64.0,9f19484d6ec08b5d7ea017bee6d8ef88,0.0,,,"{'d_head': 64, 'd_model': 512, 'dropatt': 0, 'tgt_len': 128, 'n_head': 8, 'd_inner': 2048, 'dropout': 0.1, 'mem_len': 128, 'n_layer': 6}",,18.374804735183716,99.0,logloss,4.284263920365718,,transformer_xl,['ppl'],,"{'name': 'Adam', 'alpha': 1e-05, 'b1': 0, 'b2': 0.999}",103.0,,,63.737259455621384,,,,,,109.91799490996982,,,,,,,,,,
3593,wild-serenity-5309,3l0wjvlr,cuda,cifar10,2542.0,100,1626249790.0,128.0,9df0f11c018738e6e12ff47ef736886b,2.0,,,,,11.974910020828249,99.0,logloss,410.3104120044757,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 10}",103.0,,,,,0.1262200027704239,0.12469999492168428,,,,,,,,,,,,,
3594,clear-bird-5306,3h3qc261,cuda,cifar100,4467.0,100,1626251715.0,128.0,a2fdc44d569703e2cbbcd53725393745,2.0,,,,,27.97614359855652,99.0,logloss,0.02135837307173635,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.001}",103.0,,,,,0.9966999888420104,0.37049999833106995,,,,,,,,,,,,,
3595,desert-pyramid-5306,2i2jna8m,cuda,wikitext2,15758.0,70,1626262993.0,64.0,8801dd79db3afb2da67a113182ff0dad,1.0,,,"{'d_head': 41, 'd_inner': 2100, 'dropatt': 0, 'dropout': 0.1, 'tgt_len': 150, 'n_head': 10, 'd_model': 410, 'mem_len': 150, 'n_layer': 6}",,56.27979874610901,69.0,logloss,6.963710946774264,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.001584893192461114}",73.0,,,1507.2574308707638,,,,,,1087.5848912891274,,,,,,,,,,
3596,olive-cherry-5309,2g1j43zv,cuda,wikitext2,6188.0,70,1626253436.0,64.0,9fbf00fc23f6fa29d4c359e698c7a18d,3.0,,,"{'d_head': 41, 'n_head': 10, 'd_model': 410, 'dropatt': 0, 'mem_len': 150, 'tgt_len': 150, 'd_inner': 2100, 'dropout': 0.1, 'n_layer': 6}",,57.018545627593994,69.0,logloss,1.1693166264700234,,transformer_xl,['ppl'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 0.0001, 'b1': 0}",73.0,,,3.004293855762236,,,,,,1659.2127148848422,,,,,,,,,,
3597,vocal-fire-5299,qf61r8ji,cuda,wikitext2,4542.0,100,1626251787.0,64.0,9d1a02de24bb0817dc63700157d0e6d9,3.0,,,{'tgt_len': 35},,34.186529874801636,99.0,logloss,6.610701904930614,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.01}",103.0,,,2081.4587419556933,,,,,,1582.9643705161373,,,,,,,,,,
3598,driven-pond-5300,pafe3spb,cuda,cifar100,4483.0,100,1626251729.0,128.0,9da5d30493dfc8443bf91d8c8a862330,2.0,,,,,27.91795825958252,99.0,logloss,3.870448299076246,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-06}",103.0,,,,,0.1445000022649765,0.07989999651908875,,,,,,,,,,,,,
3599,gentle-sun-5305,p3xqbga2,cuda,wikitext2,12027.0,70,1626259273.0,64.0,9cdd706baf8bc0745579be6a1d1ce93c,1.0,,,"{'d_inner': 2100, 'd_model': 410, 'n_layer': 6, 'tgt_len': 150, 'd_head': 41, 'n_head': 10, 'dropatt': 0, 'dropout': 0.1, 'mem_len': 150}",,108.51268792152403,69.0,logloss,2.664056800374197,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 4.641588833612782e-05}",73.0,,,12.347775860287124,,,,,,257.6797910892642,,,,,,,,,,
3600,graceful-sun-5300,3j4zlcqi,cuda,wikitext2,2530.0,100,1626249776.0,64.0,a111cffe78f632fc26e21733b56435e1,0.0,,,{'tgt_len': 35},,19.21815776824951,99.0,logloss,2.9649429346843035,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.000630957344480193}",103.0,,,9.66273321685581,,,,,,696.4504822258635,,,,,,,,,,
3601,stoic-flower-5300,2ba8o3r9,cuda,wikitext2,2530.0,100,1626249776.0,64.0,9d80d2e361540221671cc363be2226da,3.0,,,{'tgt_len': 35},,18.73686194419861,99.0,logloss,3.20884668712064,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.001584893192461114}",103.0,,,15.092648865045703,,,,,,782.1178804803853,,,,,,,,,,
3602,smooth-pine-5303,28k9i602,cuda,ptb,2604.0,100,1626249850.0,64.0,9d3eb4ecc27edf44aa5cc2c82978facc,1.0,,,"{'d_inner': 2048, 'd_model': 512, 'dropatt': 0, 'n_layer': 6, 'tgt_len': 128, 'd_head': 64, 'n_head': 8, 'dropout': 0.1, 'mem_len': 128}",,17.86291480064392,99.0,logloss,54.4381852233619,,transformer_xl,['ppl'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 0.1, 'b1': 0}",103.0,,,5.963178601246353e+20,,,,,,2.5431873361006772e+20,,,,,,,,,,
3603,divine-eon-5304,1akd9zux,cuda,cifar100,5879.0,100,1626253125.0,128.0,9bc80d7fbfdb1f3a49e4849851afb4a2,0.0,,,,,41.29893946647644,99.0,logloss,4.949615772422927,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 1}",103.0,,,,,0.01001999992877245,0.009999999776482582,,,,,,,,,,,,,
3604,prime-wood-5296,ucqcexfa,cuda,cifar100,5789.0,100,1626253033.0,128.0,9aad2dc2352433de3246f07c8d81c023,3.0,,,,,41.07161593437195,99.0,logloss,3.984468010075562,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-06}",103.0,,,,,0.12770000100135803,0.06480000168085098,,,,,,,,,,,,,
3605,woven-snow-5298,2ytu2ddv,cuda,wikitext2,4529.0,100,1626251773.0,64.0,9ba13b544912e68d93d96227cf27d55d,1.0,,,{'tgt_len': 35},,33.71914601325989,99.0,logloss,429.2310166272064,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.14677992676220705}",103.0,,,3.005986743717219e+133,,,,,,6.16935663503196e+121,,,,,,,,,,
3606,hardy-music-5296,1v8bufvz,cuda,cifar100,6018.0,100,1626253262.0,128.0,9a0d926ab884737e293b8f6be7bdfec2,1.0,,,,,41.907870292663574,99.0,logloss,0.027756999881254497,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.000630957344480193}",103.0,,,,,0.9953599572181702,0.4397999942302704,,,,,,,,,,,,,
3607,grateful-star-5295,1oucrblp,cuda,cifar100,5870.0,100,1626253112.0,128.0,9c906f9c74fdd00f9f51ff3cec705705,1.0,,,,,41.68401575088501,99.0,logloss,4.629516597903903,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.1}",103.0,,,,,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,
3608,deep-star-5293,xmvqrrpc,cuda,cifar100,5797.0,100,1626253038.0,128.0,981167acdaa9e2adc7deefab96ce4454,3.0,,,,,41.233229875564575,99.0,logloss,4.939734151601182,,resnet50,['accuracy'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 1, 'b1': 0}",103.0,,,,,0.01013999991118908,0.010099999606609344,,,,,,,,,,,,,
3609,amber-sound-5293,3bbnmb5i,cuda,wikitext2,11985.0,70,1626259226.0,64.0,9805abb6208b6153d958a4337eaa7d75,4.0,,,"{'n_layer': 6, 'tgt_len': 150, 'd_head': 41, 'dropout': 0.1, 'd_model': 410, 'dropatt': 0, 'mem_len': 150, 'n_head': 10, 'd_inner': 2100}",,109.06118392944336,69.0,logloss,6.9100300806378,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.004641588833612777}",73.0,,,1517.750982731873,,,,,,1140.031387392992,,,,,,,,,,
3610,woven-sound-5291,39220sf7,cuda,wikitext2,12160.0,70,1626258400.0,64.0,8c344d8dfbfc21781cb2ea3df8e96d86,0.0,,,"{'n_layer': 6, 'n_head': 10, 'd_inner': 2100, 'd_model': 410, 'dropatt': 0, 'dropout': 0.1, 'd_head': 41, 'mem_len': 150, 'tgt_len': 150}",,111.05824398994446,69.0,logloss,6.926492997265737,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.021544346900318825}",73.0,,,1726.455787449124,,,,,,1267.7801921286657,,,,,,,,,,
3611,clear-cloud-5292,1h1s40h3,cuda,wikitext2,6145.0,70,1626252385.0,64.0,96b5ce36c32ca984772885c6e980ed56,3.0,,,"{'n_head': 10, 'dropatt': 0, 'dropout': 0.1, 'mem_len': 150, 'tgt_len': 150, 'd_head': 41, 'd_inner': 2100, 'd_model': 410, 'n_layer': 6}",,56.418901205062866,69.0,logloss,4.766177942993444,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 1e-05}",73.0,,,103.90557495492163,,,,,,141.87338934918233,,,,,,,,,,
3612,serene-serenity-5276,vqyh17pw,cuda,mnist,2823.0,100,1626249062.0,128.0,949e9c934400887345877607e79bece8,3.0,,,,,13.931218147277832,99.0,logloss,85.97346878865126,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 1}",103.0,,,,,0.1850166618824005,0.18289999663829803,,,,,,,,,,,,,
3613,fast-dragon-5290,piynshkf,cuda,wikitext2,4652.0,100,1626250892.0,64.0,91c979c4b09b1a465d9cd70ac4554880,0.0,,,{'tgt_len': 35},,35.26424503326416,99.0,logloss,3.154807518532805,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.0001}",103.0,,,12.735018956191867,,,,,,383.3588097599624,,,,,,,,,,
3614,northern-salad-5275,hr8xziwf,cuda,mnist,2795.0,100,1626249034.0,128.0,950503cd2c6ee5dc78f463cf082c6491,4.0,,,,,13.39963960647583,99.0,logloss,0.10486837916735456,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.01}",103.0,,,,,0.9665666818618774,0.964199960231781,,,,,,,,,,,,,
3615,graceful-frost-5276,flo0wrwl,cuda,cifar10,2506.0,100,1626248745.0,128.0,96337d0548d8e4f3b25f087d678067c7,2.0,,,,,11.90121364593506,99.0,logloss,0.6442715508858566,,lenet5,['accuracy'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 0.003981071705534973, 'b1': 0}",103.0,,,,,0.7871599793434143,0.4940999746322632,,,,,,,,,,,,,
3616,magic-rain-5276,89ikpzll,cuda,wikitext2,2528.0,100,1626248767.0,64.0,96c1dee2c1bc48f2390a7fd3c7663c32,4.0,,,{'tgt_len': 35},,18.489474058151245,99.0,logloss,2.9532041317141453,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.0004641588833612782}",103.0,,,9.489106968541376,,,,,,672.5114068988867,,,,,,,,,,
3617,warm-bush-5273,3oo33tei,cuda,wikitext2,12009.0,70,1626258248.0,64.0,90ed088d3c8813fe87d7f54a33d4e54c,2.0,,,"{'dropout': 0.1, 'n_layer': 6, 'd_head': 41, 'd_inner': 2100, 'd_model': 410, 'dropatt': 0, 'n_head': 10, 'mem_len': 150, 'tgt_len': 150}",,109.09473395347597,69.0,logloss,6.955391846665549,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.001}",73.0,,,1503.9815194494,,,,,,1075.8430241510384,,,,,,,,,,
3618,distinctive-serenity-5280,3og4knds,cuda,mnist,2798.0,100,1626249037.0,128.0,943c26d82015c6e907045ca6b8966ec5,0.0,,,,,13.35344696044922,99.0,logloss,12463.460207680904,,lenet5,['accuracy'],,"{'alpha': 100, 'b1': 0, 'b2': 0.999, 'name': 'Adam'}",103.0,,,,,0.10441666841506958,0.10449999570846558,,,,,,,,,,,,,
3619,iconic-forest-5276,3i6j0f2b,cuda,cifar10,2494.0,100,1626248733.0,128.0,94af286ff59e93d1132871f847965518,3.0,,,,,12.19692873954773,99.0,logloss,0.6156173692944714,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.00025118864315095795}",103.0,,,,,0.7940199971199036,0.564799964427948,,,,,,,,,,,,,
3620,gallant-wind-5273,3daobswg,cuda,cifar10,2633.0,100,1626248872.0,128.0,8d9fc11fc2cada9441c99cb06ddcc6ac,0.0,,,,,12.17621636390686,99.0,logloss,0.6042640923386644,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.00025118864315095795}",103.0,,,,,0.802899956703186,0.582099974155426,,,,,,,,,,,,,
3621,easy-paper-5276,3acc00d6,cuda,cifar10,2678.0,100,1626248917.0,128.0,92195eaf073c925b8bd73c67a4d7fb52,4.0,,,,,12.557168245315552,99.0,logloss,0.22372260459167573,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.001584893192461114}",103.0,,,,,0.905959963798523,0.4902999997138977,,,,,,,,,,,,,
3622,misunderstood-plant-5289,2dkk99cr,cuda,wikitext2,2510.0,100,1626248750.0,64.0,958b5dfa522f37d1d3b0195bad73691e,2.0,,,{'tgt_len': 35},,18.636821031570435,99.0,logloss,6.761310386759931,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.02154434690031885}",103.0,,,1758.5647869832787,,,,,,1290.9060467448555,,,,,,,,,,
3623,faithful-pine-5276,29udgnmx,cuda,cifar100,5805.0,100,1626252044.0,128.0,8da4ee3f8f58bba63c0e953d4e1f305e,3.0,,,,,40.84567332267761,99.0,logloss,33.41532283792715,,resnet50,['accuracy'],,"{'alpha': 0.1, 'b1': 0, 'b2': 0.999, 'name': 'Adam'}",103.0,,,,,0.009999999776482582,0.009999999776482582,,,,,,,,,,,,,
3624,morning-blaze-5276,23dlzvs0,cuda,mnist,3088.0,100,1626249327.0,128.0,92f23421d11c197154b30d4c89a3901a,3.0,,,,,15.674207210540771,99.0,logloss,1270.2872474524004,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 10}",103.0,,,,,0.09968333691358566,0.10109999775886536,,,,,,,,,,,,,
3625,devoted-thunder-5287,1x48mt8a,cuda,cifar100,4495.0,100,1626250734.0,128.0,93be429e7ffbd4ee4c30134cd836f8d0,0.0,,,,,28.44896650314331,99.0,logloss,0.08193185602140891,,resnet50,['accuracy'],,"{'name': 'Adam', 'alpha': 0.003981071705534973, 'b1': 0, 'b2': 0.999}",103.0,,,,,0.9877599477767944,0.3996999859809875,,,,,,,,,,,,,
3626,expert-morning-5287,1u2ii8c4,cuda,cifar100,4460.0,100,1626250699.0,128.0,96570c270089c6b7681a2c24f0bd4401,1.0,,,,,27.93709683418274,99.0,logloss,0.06454001163469528,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.00025118864315095795}",103.0,,,,,0.9854799509048462,0.3522000014781952,,,,,,,,,,,,,
3627,swept-mountain-5276,1lwh3szd,cuda,cifar10,2731.0,100,1626248970.0,128.0,918cf5b1f64ef1712f4031fa3a69442b,3.0,,,,,13.247502326965332,99.0,logloss,51922.08485354061,,lenet5,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 1000}",103.0,,,,,0.15715999901294708,0.15600000321865082,,,,,,,,,,,,,
3628,lively-durian-5276,18hw8zsv,cuda,ptb,2650.0,100,1626248889.0,64.0,979dd8818a961bf76f0f72a431d8e99e,0.0,,,"{'d_head': 64, 'n_head': 8, 'd_inner': 2048, 'd_model': 512, 'dropout': 0.1, 'mem_len': 128, 'tgt_len': 128, 'dropatt': 0, 'n_layer': 6}",,18.736955642700195,99.0,logloss,0.23330715507791752,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.00021544346900318845}",103.0,,,1.8402014552643635,,,,,,14638.3605593437,,,,,,,,,,
3629,vocal-wind-5282,128282ii,cuda,ptb,5432.0,100,1626251671.0,64.0,8ab66cc76e588b846296ab186cea31d1,2.0,,,"{'tgt_len': 128, 'd_head': 64, 'd_inner': 2048, 'dropatt': 0, 'dropout': 0.1, 'n_layer': 6, 'n_head': 8, 'd_model': 512, 'mem_len': 128}",,34.31491732597351,99.0,logloss,0.2838659414596725,,transformer_xl,['ppl'],,"{'name': 'Adam', 'alpha': 0.0001389495494373137, 'b1': 0, 'b2': 0.999}",103.0,,,1.832728634551974,,,,,,8874.762593112566,,,,,,,,,,
3630,true-surf-5259,whtqywvb,cuda,ptb,2655.0,100,1626247698.0,64.0,898b48116228d94c855685c8119ddbef,1.0,,,"{'n_head': 8, 'd_model': 512, 'dropout': 0.1, 'mem_len': 128, 'n_layer': 6, 'd_head': 64, 'dropatt': 0, 'tgt_len': 128, 'd_inner': 2048}",,17.757954359054565,99.0,logloss,0.2851850364291877,,transformer_xl,['ppl'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 0.0001389495494373137, 'b1': 0}",103.0,,,1.799916018143921,,,,,,8777.984378335492,,,,,,,,,,
3631,twilight-glade-5267,vfua8agr,cuda,wikitext2,6151.0,70,1626251194.0,64.0,89cd6f93c60326a5e12c5d1e59e5d9f9,0.0,,,"{'n_head': 10, 'd_inner': 2100, 'd_model': 410, 'dropout': 0.1, 'tgt_len': 150, 'd_head': 41, 'dropatt': 0, 'mem_len': 150, 'n_layer': 6}",,57.26435232162475,69.0,logloss,2.671361316781525,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 4.641588833612782e-05}",73.0,,,12.272152527820667,,,,,,251.2204734109715,,,,,,,,,,
3632,morning-tree-5260,lym81gbs,cuda,cifar100,4462.0,100,1626249505.0,128.0,83bae27900c718bc59ee5fcd59b0affc,4.0,,,,,27.85444688796997,99.0,logloss,0.07308741393582442,,resnet50,['accuracy'],,"{'name': 'Adam', 'alpha': 0.0001, 'b1': 0, 'b2': 0.999}",103.0,,,,,0.9848399758338928,0.27889999747276306,,,,,,,,,,,,,
3633,snowy-pyramid-5272,g0f1x0ct,cuda,cifar100,4443.0,100,1626249486.0,128.0,8477dddcb8950c81f065fbb642c0a6da,1.0,,,,,27.827595472335815,99.0,logloss,0.04745731531294621,,resnet50,['accuracy'],,"{'name': 'Adam', 'alpha': 0.001, 'b1': 0, 'b2': 0.999}",103.0,,,,,0.9954599738121032,0.42409998178482056,,,,,,,,,,,,,
3634,true-music-5270,3rsza0d1,cuda,ptb,5433.0,100,1626250476.0,64.0,7f1aa7aa759e064d6d6e668d884e6769,1.0,,,"{'dropout': 0.1, 'mem_len': 128, 'n_layer': 6, 'd_inner': 2048, 'd_model': 512, 'dropatt': 0, 'd_head': 64, 'n_head': 8, 'tgt_len': 128}",,33.99406290054321,99.0,logloss,6.517581726375379,,transformer_xl,['ppl'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 0.0004641588833612778, 'b1': 0}",103.0,,,706.6772933944217,,,,,,655.4688493660686,,,,,,,,,,
3635,likely-monkey-5260,3q8ok8yv,cuda,wikitext2,2503.0,100,1626247546.0,64.0,834ec710ba4463c395e82577deba890c,1.0,,,{'tgt_len': 35},,18.496086597442627,99.0,logloss,18997.32303075596,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 1}",103.0,,,Infinity,,,,,,Infinity,,,,,,,,,,
3636,smart-sound-5258,3nruu879,cuda,mnist,2790.0,100,1626247833.0,128.0,8a7b6bbf7a7f85481eca820ec54e0bfb,1.0,,,,,13.347841024398804,99.0,logloss,0.5356613653046745,,lenet5,['accuracy'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 1e-06, 'b1': 0}",103.0,,,,,0.8754333257675171,0.8827999830245972,,,,,,,,,,,,,
3637,effortless-frost-5262,32tnms0n,cuda,wikitext2,2515.0,100,1626247558.0,64.0,83b2839766e3f21b3ee75c40c5a8a33e,3.0,,,{'tgt_len': 35},,18.566657781600952,99.0,logloss,5.413605545366948,,transformer_encoder,['ppl'],,"{'alpha': 0.003981071705534973, 'b1': 0, 'b2': 0.999, 'name': 'Adam'}",103.0,,,425.6717450710171,,,,,,431.2072610480961,,,,,,,,,,
3638,crimson-fog-5254,2yqjp2ia,cuda,wikitext2,4628.0,100,1626249671.0,64.0,82334e3d1e39ddc2e305a4d00bd1e57e,4.0,,,{'tgt_len': 35},,33.99652051925659,99.0,logloss,6.533364210609199,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.01}",103.0,,,2115.914581883223,,,,,,1707.888902682476,,,,,,,,,,
3639,polished-totem-5254,2qwh6h8e,cuda,cifar100,4505.0,100,1626249548.0,128.0,828da32471a02308d613385b638766d9,2.0,,,,,28.1460280418396,99.0,logloss,0.039185286650810475,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.001584893192461114}",103.0,,,,,0.9855599999427797,0.3901000022888184,,,,,,,,,,,,,
3640,silver-breeze-5254,2mqinn28,cuda,cifar100,6033.0,100,1626251076.0,128.0,7fa4cb9e065367b0eb15e8284781f855,3.0,,,,,42.107638120651245,99.0,logloss,0.03011982686087594,,resnet50,['accuracy'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.00025118864315095795}",103.0,,,,,0.994219958782196,0.35659998655319214,,,,,,,,,,,,,
3641,efficient-cloud-5270,29xru1ld,cuda,wikitext2,12030.0,70,1626257073.0,64.0,7edbb0f74712335b52d086c75dab1259,4.0,,,"{'d_head': 41, 'd_inner': 2100, 'd_model': 410, 'dropatt': 0, 'n_head': 10, 'dropout': 0.1, 'mem_len': 150, 'n_layer': 6, 'tgt_len': 150}",,108.44377207756042,69.0,logloss,1.15668274011087,,transformer_xl,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.0001}",73.0,,,2.9916390262637194,,,,,,1713.795208826296,,,,,,,,,,
3642,sleek-armadillo-5258,1y69yz0l,cuda,wikitext2,2536.0,100,1626247579.0,64.0,87db76f09ae08cffc2215b551234a2e0,1.0,,,{'tgt_len': 35},,18.718241453170776,99.0,logloss,6.752467054262805,,transformer_encoder,['ppl'],,"{'alpha': 0.02154434690031885, 'b1': 0, 'b2': 0.999, 'name': 'Adam'}",103.0,,,2278.621517088691,,,,,,1661.1375354786458,,,,,,,,,,
3643,summer-microwave-5258,1y0a6f9i,cuda,wikitext2,4610.0,100,1626249653.0,64.0,80c4ecb1ce714518d67b695ba07b02f6,2.0,,,{'tgt_len': 35},,34.24981093406677,99.0,logloss,6.688780016965549,,transformer_encoder,['ppl'],,"{'b1': 0, 'b2': 0.999, 'name': 'Adam', 'alpha': 0.01}",103.0,,,1979.4223693769147,,,,,,1449.0818524817,,,,,,,,,,
3644,feasible-music-5257,1rnmdan1,cuda,wikitext2,6022.0,70,1626251065.0,64.0,87654b27727942f682bba144ed75a4a3,0.0,,,"{'d_inner': 2100, 'dropatt': 0, 'mem_len': 150, 'n_layer': 6, 'd_head': 41, 'n_head': 10, 'd_model': 410, 'dropout': 0.1, 'tgt_len': 150}",,57.174861907958984,69.0,logloss,6.924310084876664,,transformer_xl,['ppl'],,"{'b2': 0.999, 'name': 'Adam', 'alpha': 0.003981071705534973, 'b1': 0}",73.0,,,1411.051513303695,,,,,,1038.961845844981,,,,,,,,,,
